task,fold_id,repeat,fold,fs,clf,tuned,k,params,inner_auc,acc,f1,auc,cm
mod_Multimodal_anova_LR,14,2,4,anova,LR,False,50,"{""C"": 1.0}",,0.5357142857142857,0.45715778474399166,0.6839289443847715,"[[10, 1, 1], [3, 4, 2], [4, 2, 1]]"
mod_Multimodal_anova_LR,15,3,0,anova,LR,True,200,"{""C"": 0.01}",0.6980808250379348,0.4827586206896552,0.4700617283950617,0.6568167943167943,"[[7, 3, 3], [6, 2, 1], [1, 1, 5]]"
mod_Multimodal_anova_LR,15,3,0,anova,LR,False,50,"{""C"": 1.0}",,0.5172413793103449,0.5182474903837133,0.663515651015651,"[[4, 5, 4], [2, 6, 1], [0, 2, 5]]"
mod_Multimodal_anova_LR,16,3,1,anova,LR,True,200,"{""C"": 0.1}",0.7244108430598613,0.6206896551724138,0.641537074599955,0.8059232434232434,"[[9, 4, 0], [5, 4, 0], [2, 0, 5]]"
mod_Multimodal_anova_LR,16,3,1,anova,LR,False,50,"{""C"": 1.0}",,0.5517241379310345,0.58300395256917,0.7816826691826693,"[[6, 7, 0], [3, 6, 0], [1, 2, 4]]"
mod_Multimodal_anova_LR,17,3,2,anova,LR,True,500,"{""C"": 0.01}",0.7592075328452896,0.5172413793103449,0.48020527859237533,0.6976634476634477,"[[10, 2, 1], [7, 2, 0], [1, 3, 3]]"
mod_Multimodal_anova_LR,17,3,2,anova,LR,False,50,"{""C"": 1.0}",,0.6896551724137931,0.6604506604506605,0.7928321678321678,"[[10, 2, 1], [2, 7, 0], [1, 3, 3]]"
mod_Multimodal_anova_LR,18,3,3,anova,LR,True,200,"{""C"": 0.01}",0.7049017375777199,0.6551724137931034,0.6626180836707153,0.8522203458735967,"[[9, 3, 0], [4, 5, 1], [1, 1, 5]]"
mod_Multimodal_anova_LR,18,3,3,anova,LR,False,50,"{""C"": 1.0}",,0.6551724137931034,0.6147186147186147,0.7929192410616559,"[[12, 0, 0], [5, 4, 1], [4, 0, 3]]"
mod_Multimodal_anova_LR,19,3,4,anova,LR,True,50,"{""C"": 0.1}",0.8207414127061265,0.32142857142857145,0.2992562542258283,0.6022217000835423,"[[5, 5, 2], [6, 3, 0], [6, 0, 1]]"
mod_Multimodal_anova_LR,19,3,4,anova,LR,False,50,"{""C"": 1.0}",,0.39285714285714285,0.395959595959596,0.598245365397621,"[[4, 7, 1], [4, 5, 0], [4, 1, 2]]"
mod_Multimodal_anova_LR,20,4,0,anova,LR,True,200,"{""C"": 0.01}",0.7705866417450671,0.5862068965517241,0.5783251231527093,0.8043993043993044,"[[9, 2, 2], [6, 3, 0], [1, 1, 5]]"
mod_Multimodal_anova_LR,20,4,0,anova,LR,False,50,"{""C"": 1.0}",,0.6206896551724138,0.6216931216931217,0.7997775372775373,"[[9, 3, 1], [4, 5, 0], [2, 1, 4]]"
mod_Multimodal_anova_LR,21,4,1,anova,LR,True,500,"{""C"": 0.01}",0.7237014325638284,0.4827586206896552,0.4696914700544464,0.6657745032745033,"[[7, 5, 1], [4, 5, 0], [5, 0, 2]]"
mod_Multimodal_anova_LR,21,4,1,anova,LR,False,50,"{""C"": 1.0}",,0.5517241379310345,0.5234848484848484,0.7588462463462463,"[[10, 3, 0], [5, 3, 1], [4, 0, 3]]"
mod_Multimodal_anova_LR,22,4,2,anova,LR,True,500,"{""C"": 0.01}",0.7935953760946807,0.5862068965517241,0.5952380952380952,0.7466954341954342,"[[8, 3, 2], [5, 4, 0], [2, 0, 5]]"
mod_Multimodal_anova_LR,22,4,2,anova,LR,False,50,"{""C"": 1.0}",,0.5517241379310345,0.5460157126823794,0.7233886483886484,"[[8, 4, 1], [4, 5, 0], [2, 2, 3]]"
mod_Multimodal_anova_LR,23,4,3,anova,LR,True,100,"{""C"": 0.1}",0.7252166789128701,0.3103448275862069,0.3324175824175824,0.6177909122181567,"[[3, 8, 1], [5, 3, 2], [4, 0, 3]]"
mod_Multimodal_anova_LR,23,4,3,anova,LR,False,50,"{""C"": 1.0}",,0.3793103448275862,0.3919413919413919,0.6108093317071644,"[[4, 7, 1], [4, 4, 2], [4, 0, 3]]"
mod_Multimodal_anova_LR,24,4,4,anova,LR,True,100,"{""C"": 0.1}",0.7489306966802446,0.5,0.5271745798061588,0.6374250358037952,"[[7, 5, 0], [6, 3, 0], [1, 2, 4]]"
mod_Multimodal_anova_LR,24,4,4,anova,LR,False,50,"{""C"": 1.0}",,0.42857142857142855,0.4200779727095516,0.5136595208258742,"[[7, 5, 0], [6, 3, 0], [3, 2, 2]]"
