task,fold_id,repeat,fold,fs,clf,tuned,k,params,inner_auc,acc,f1,auc,cm
three_class,5,1,0,anova,SVM,True,50,"{""C"": 0.1, ""gamma"": ""scale""}",0.7368933818217237,0.5172413793103449,0.3828828828828829,0.621515984015984,"[[12, 0, 1], [8, 0, 1], [4, 0, 3]]"
three_class,5,1,0,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5517241379310345,0.419047619047619,0.6503380878380878,"[[12, 0, 1], [7, 0, 2], [3, 0, 4]]"
three_class,5,1,0,mi,LR,True,10,"{""C"": 10}",0.7563918575889966,0.5517241379310345,0.5129282482223659,0.7074684574684574,"[[9, 1, 3], [5, 2, 2], [1, 1, 5]]"
three_class,5,1,0,mi,LR,False,50,"{""C"": 1.0}",,0.6206896551724138,0.6198830409356725,0.7304427054427055,"[[8, 3, 2], [3, 5, 1], [0, 2, 5]]"
three_class,5,1,0,mi,LASSO,True,10,"{""C"": 5}",0.7500333141555234,0.5172413793103449,0.4888473908081751,0.6995980870980872,"[[8, 2, 3], [5, 2, 2], [1, 1, 5]]"
three_class,5,1,0,mi,LASSO,False,50,"{""C"": 1.0}",,0.5862068965517241,0.5760784313725491,0.6900224775224775,"[[8, 2, 3], [3, 4, 2], [1, 1, 5]]"
three_class,5,1,0,mi,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.8296711355563716,0.6551724137931034,0.6498015873015873,0.8126655751655751,"[[11, 2, 0], [6, 3, 0], [2, 0, 5]]"
three_class,5,1,0,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5517241379310345,0.5160256410256411,0.7548146298146298,"[[10, 3, 0], [7, 1, 1], [2, 0, 5]]"
three_class,5,1,0,mi,SVM,True,10,"{""C"": 0.1, ""gamma"": 0.01}",0.7724755284494927,0.4482758620689655,0.2063492063492063,0.7209110334110335,"[[13, 0, 0], [9, 0, 0], [7, 0, 0]]"
three_class,5,1,0,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4827586206896552,0.3787335722819594,0.6983086358086358,"[[9, 0, 4], [7, 0, 2], [2, 0, 5]]"
three_class,6,1,1,none,LR,True,4968,"{""C"": 10}",0.6688684014503007,0.4482758620689655,0.4516063646498429,0.6043035668035667,"[[4, 6, 3], [3, 6, 0], [3, 1, 3]]"
three_class,6,1,1,none,LR,False,4968,"{""C"": 1.0}",,0.3448275862068966,0.2711111111111111,0.5466380841380841,"[[4, 7, 2], [3, 6, 0], [4, 3, 0]]"
three_class,6,1,1,none,LASSO,True,4968,"{""C"": 0.1}",0.6790592067386362,0.5172413793103449,0.3887147335423197,0.6723507973507973,"[[9, 4, 0], [3, 6, 0], [4, 3, 0]]"
three_class,6,1,1,none,LASSO,False,4968,"{""C"": 1.0}",,0.3793103448275862,0.358054226475279,0.6430342805342805,"[[2, 9, 2], [2, 7, 0], [2, 3, 2]]"
three_class,6,1,1,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7848413011287457,0.7931034482758621,0.7944444444444444,0.8818371443371443,"[[12, 1, 0], [3, 6, 0], [2, 0, 5]]"
three_class,6,1,1,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7931034482758621,0.7889339643903539,0.8796527546527546,"[[12, 1, 0], [3, 6, 0], [1, 1, 5]]"
three_class,6,1,1,none,SVM,True,4968,"{""C"": 10, ""gamma"": ""scale""}",0.705900972365831,0.5517241379310345,0.5492072427056947,0.6607085044585045,"[[6, 4, 3], [0, 6, 3], [3, 0, 4]]"
three_class,6,1,1,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5172413793103449,0.4222222222222222,0.6188360250860251,"[[11, 0, 2], [5, 1, 3], [4, 0, 3]]"
three_class,6,1,1,anova,LR,True,200,"{""C"": 0.01}",0.7490439813804151,0.3103448275862069,0.2849168375484165,0.6047979797979798,"[[5, 5, 3], [6, 3, 0], [4, 2, 1]]"
three_class,6,1,1,anova,LR,False,50,"{""C"": 1.0}",,0.3103448275862069,0.238095238095238,0.5283882783882784,"[[6, 5, 2], [6, 3, 0], [3, 4, 0]]"
three_class,6,1,1,anova,LASSO,True,20,"{""C"": 5}",0.7121900050564961,0.3103448275862069,0.1666666666666666,0.5391682391682392,"[[9, 2, 2], [9, 0, 0], [5, 2, 0]]"
three_class,6,1,1,anova,LASSO,False,50,"{""C"": 1.0}",,0.3793103448275862,0.3439153439153439,0.6486333111333112,"[[6, 6, 1], [5, 4, 0], [4, 2, 1]]"
three_class,6,1,1,anova,RF,True,500,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.8054716622433612,0.6896551724137931,0.678517560870502,0.8141883579383579,"[[10, 1, 2], [3, 6, 0], [2, 1, 4]]"
three_class,6,1,1,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.4827586206896552,0.4607182940516274,0.6374153624153625,"[[7, 4, 2], [4, 5, 0], [3, 2, 2]]"
three_class,6,1,1,anova,SVM,True,500,"{""C"": 10, ""gamma"": 0.0001}",0.767984245524039,0.4827586206896552,0.4225589225589226,0.6678280053280053,"[[9, 3, 1], [5, 4, 0], [6, 0, 1]]"
three_class,6,1,1,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4482758620689655,0.2740740740740741,0.688460150960151,"[[12, 0, 1], [9, 0, 0], [6, 0, 1]]"
three_class,6,1,1,mi,LR,True,500,"{""C"": 0.01}",0.7251179889758509,0.4827586206896552,0.4592592592592592,0.759052984052984,"[[8, 4, 1], [5, 4, 0], [4, 1, 2]]"
three_class,6,1,1,mi,LR,False,50,"{""C"": 1.0}",,0.6551724137931034,0.6077712609970675,0.7704212454212455,"[[11, 0, 2], [6, 2, 1], [1, 0, 6]]"
three_class,6,1,1,mi,LASSO,True,200,"{""C"": 1}",0.7281393174916436,0.3793103448275862,0.3357228195937873,0.6456580456580457,"[[7, 5, 1], [6, 3, 0], [5, 1, 1]]"
three_class,6,1,1,mi,LASSO,False,50,"{""C"": 1.0}",,0.4827586206896552,0.3162393162393162,0.7121748621748623,"[[12, 1, 0], [7, 2, 0], [7, 0, 0]]"
three_class,6,1,1,mi,RF,True,200,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.8183975611554808,0.6896551724137931,0.6466089466089467,0.85501258001258,"[[13, 0, 0], [7, 2, 0], [2, 0, 5]]"
three_class,6,1,1,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7241379310344828,0.7182539682539683,0.7353299478299479,"[[12, 1, 0], [5, 4, 0], [2, 0, 5]]"
three_class,6,1,1,mi,SVM,True,500,"{""C"": 0.1, ""gamma"": 0.0001}",0.7145516071529592,0.4482758620689655,0.2063492063492063,0.7397542272542271,"[[13, 0, 0], [9, 0, 0], [7, 0, 0]]"
three_class,6,1,1,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4482758620689655,0.2063492063492063,0.7942025567025567,"[[13, 0, 0], [9, 0, 0], [7, 0, 0]]"
three_class,7,1,2,none,LR,True,4968,"{""C"": 10}",0.6939211087213444,0.4482758620689655,0.4623015873015872,0.6489496614496615,"[[4, 6, 3], [4, 4, 1], [0, 2, 5]]"
three_class,7,1,2,none,LR,False,4968,"{""C"": 1.0}",,0.4827586206896552,0.4794871794871795,0.631942131942132,"[[7, 5, 1], [4, 4, 1], [2, 2, 3]]"
three_class,7,1,2,none,LASSO,True,4968,"{""C"": 0.5}",0.6780399222452799,0.4827586206896552,0.4890788224121558,0.6066179191179191,"[[7, 5, 1], [5, 3, 1], [2, 1, 4]]"
three_class,7,1,2,none,LASSO,False,4968,"{""C"": 1.0}",,0.4137931034482758,0.4170557111733582,0.5998117623117623,"[[6, 5, 2], [6, 2, 1], [2, 1, 4]]"
three_class,7,1,2,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.8417266333890884,0.6206896551724138,0.6075036075036074,0.7682609057609057,"[[11, 2, 0], [6, 3, 0], [3, 0, 4]]"
three_class,7,1,2,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6206896551724138,0.6075036075036074,0.7679047804047805,"[[11, 2, 0], [6, 3, 0], [3, 0, 4]]"
three_class,7,1,2,none,SVM,True,4968,"{""C"": 10, ""gamma"": 0.0001}",0.6541902668064418,0.5517241379310345,0.5384615384615384,0.6727587227587227,"[[8, 3, 2], [4, 3, 2], [1, 1, 5]]"
three_class,7,1,2,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4827586206896552,0.4416666666666666,0.6852864727864727,"[[8, 2, 3], [7, 1, 1], [2, 0, 5]]"
three_class,7,1,2,anova,LR,True,200,"{""C"": 0.1}",0.7729365047106628,0.5172413793103449,0.5251960784313726,0.6892834017834018,"[[6, 4, 3], [4, 4, 1], [2, 0, 5]]"
three_class,7,1,2,anova,LR,False,50,"{""C"": 1.0}",,0.4827586206896552,0.5004830917874395,0.6598549598549598,"[[5, 6, 2], [4, 4, 1], [1, 1, 5]]"
three_class,7,1,2,anova,LASSO,True,100,"{""C"": 5}",0.7320255868378865,0.4482758620689655,0.4467647058823529,0.6624347874347875,"[[6, 4, 3], [6, 2, 1], [0, 2, 5]]"
three_class,7,1,2,anova,LASSO,False,50,"{""C"": 1.0}",,0.5862068965517241,0.601889338731444,0.6834545084545084,"[[8, 5, 0], [4, 4, 1], [1, 1, 5]]"
three_class,7,1,2,anova,RF,True,500,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.8207623687341408,0.5517241379310345,0.5609726295210167,0.7374791874791876,"[[9, 4, 0], [6, 3, 0], [3, 0, 4]]"
three_class,7,1,2,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5517241379310345,0.5384615384615384,0.6985384985384986,"[[9, 3, 1], [5, 3, 1], [3, 0, 4]]"
three_class,7,1,2,anova,SVM,True,200,"{""C"": 100, ""gamma"": 0.0001}",0.7758836511114219,0.5862068965517241,0.5913715913715913,0.7074101824101824,"[[8, 4, 1], [4, 4, 1], [1, 1, 5]]"
three_class,7,1,2,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4137931034482758,0.4206349206349206,0.6376877751877751,"[[6, 6, 1], [5, 3, 1], [4, 0, 3]]"
three_class,7,1,2,mi,LR,True,50,"{""C"": 0.1}",0.7624445526934046,0.5517241379310345,0.4777988614800759,0.7107133607133608,"[[10, 0, 3], [6, 1, 2], [2, 0, 5]]"
three_class,7,1,2,mi,LR,False,50,"{""C"": 1.0}",,0.5172413793103449,0.5049624060150376,0.7101319976319975,"[[7, 2, 4], [3, 3, 3], [2, 0, 5]]"
three_class,7,1,2,mi,LASSO,True,50,"{""C"": 1}",0.7536662459018872,0.4827586206896552,0.4344622697563873,0.7182872682872684,"[[8, 1, 4], [7, 1, 1], [2, 0, 5]]"
three_class,7,1,2,mi,LASSO,False,50,"{""C"": 1.0}",,0.4827586206896552,0.4344622697563873,0.7182872682872684,"[[8, 1, 4], [7, 1, 1], [2, 0, 5]]"
three_class,7,1,2,mi,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.8387474249760868,0.5517241379310345,0.5396464646464646,0.8246753246753246,"[[10, 3, 0], [7, 2, 0], [2, 1, 4]]"
three_class,7,1,2,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5172413793103449,0.5381635907951697,0.7208328708328708,"[[8, 5, 0], [6, 3, 0], [1, 2, 4]]"
three_class,7,1,2,mi,SVM,True,100,"{""C"": 100, ""gamma"": 0.0001}",0.7458479726530656,0.4482758620689655,0.2166666666666666,0.6315305065305065,"[[13, 0, 0], [7, 0, 2], [7, 0, 0]]"
three_class,7,1,2,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4482758620689655,0.2063492063492063,0.6698380323380323,"[[13, 0, 0], [9, 0, 0], [7, 0, 0]]"
three_class,8,1,3,none,LR,True,4968,"{""C"": 0.01}",0.7077311406362566,0.5862068965517241,0.5557131041002009,0.7482319881700685,"[[10, 1, 1], [7, 2, 1], [2, 0, 5]]"
three_class,8,1,3,none,LR,False,4968,"{""C"": 1.0}",,0.5862068965517241,0.5773809523809524,0.7292594230674726,"[[9, 2, 1], [6, 3, 1], [1, 1, 5]]"
three_class,8,1,3,none,LASSO,True,4968,"{""C"": 0.1}",0.6712766640533149,0.5862068965517241,0.5897435897435898,0.6891225389677403,"[[9, 2, 1], [7, 3, 0], [2, 0, 5]]"
three_class,8,1,3,none,LASSO,False,4968,"{""C"": 1.0}",,0.4827586206896552,0.4810784313725491,0.6874396329504688,"[[6, 2, 4], [6, 3, 1], [1, 1, 5]]"
three_class,8,1,3,none,RF,True,4968,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.8402425576604826,0.7586206896551724,0.7688992042440318,0.8868589700633045,"[[11, 1, 0], [5, 5, 0], [1, 0, 6]]"
three_class,8,1,3,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7931034482758621,0.7965811965811967,0.8561617948614852,"[[12, 0, 0], [5, 5, 0], [1, 0, 6]]"
three_class,8,1,3,none,SVM,True,4968,"{""C"": 10, ""gamma"": 0.0001}",0.68080801826576,0.5517241379310345,0.4883040935672514,0.7032218469524971,"[[9, 0, 3], [6, 1, 3], [0, 1, 6]]"
three_class,8,1,3,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5862068965517241,0.5161616161616162,0.7522842310768008,"[[9, 0, 3], [6, 1, 3], [0, 0, 7]]"
three_class,8,1,3,anova,LR,True,10,"{""C"": 0.1}",0.7159713989741786,0.4482758620689655,0.3669467787114846,0.7437982210428031,"[[9, 0, 3], [10, 0, 0], [3, 0, 4]]"
three_class,8,1,3,anova,LR,False,50,"{""C"": 1.0}",,0.5862068965517241,0.5555555555555555,0.6822718561108654,"[[10, 1, 1], [5, 4, 1], [3, 1, 3]]"
three_class,8,1,3,anova,LASSO,True,10,"{""C"": 5}",0.7144443201520057,0.4827586206896552,0.4425019425019424,0.7547969746112161,"[[9, 1, 2], [9, 1, 0], [3, 0, 4]]"
three_class,8,1,3,anova,LASSO,False,50,"{""C"": 1.0}",,0.5172413793103449,0.453102453102453,0.8086562216593176,"[[10, 0, 2], [8, 1, 1], [3, 0, 4]]"
three_class,8,1,3,anova,RF,True,200,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7819348942668003,0.6206896551724138,0.610936955764542,0.858228458847654,"[[9, 2, 1], [4, 6, 0], [4, 0, 3]]"
three_class,8,1,3,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5517241379310345,0.5333333333333333,0.791834756231041,"[[9, 1, 2], [6, 4, 0], [3, 1, 3]]"
three_class,8,1,3,anova,SVM,True,200,"{""C"": 1, ""gamma"": 0.0001}",0.7228909736384758,0.4827586206896552,0.38001638001638,0.762166110463324,"[[11, 0, 1], [10, 0, 0], [4, 0, 3]]"
three_class,8,1,3,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5517241379310345,0.453781512605042,0.8016650360303611,"[[11, 0, 1], [9, 0, 1], [2, 0, 5]]"
three_class,8,1,3,mi,LR,True,100,"{""C"": 1}",0.7688268495890012,0.5517241379310345,0.5588235294117647,0.7605779153766771,"[[6, 4, 2], [6, 3, 1], [0, 0, 7]]"
three_class,8,1,3,mi,LR,False,50,"{""C"": 1.0}",,0.5862068965517241,0.5966788629327329,0.7193896059221138,"[[6, 5, 1], [4, 4, 2], [0, 0, 7]]"
three_class,8,1,3,mi,LASSO,True,20,"{""C"": 5}",0.7475859218008568,0.5517241379310345,0.5703661327231121,0.7310843954806803,"[[5, 4, 3], [5, 5, 0], [1, 0, 6]]"
three_class,8,1,3,mi,LASSO,False,50,"{""C"": 1.0}",,0.5517241379310345,0.5648148148148148,0.7092115315025532,"[[6, 4, 2], [5, 4, 1], [1, 0, 6]]"
three_class,8,1,3,mi,RF,True,500,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.8625502517471566,0.7931034482758621,0.8048911872441286,0.8914467541402525,"[[11, 1, 0], [4, 6, 0], [1, 0, 6]]"
three_class,8,1,3,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5517241379310345,0.601025641025641,0.7776562618667882,"[[6, 6, 0], [6, 4, 0], [1, 0, 6]]"
three_class,8,1,3,mi,SVM,True,20,"{""C"": 100, ""gamma"": ""scale""}",0.7663162933972791,0.5862068965517241,0.5892255892255892,0.7760448357971578,"[[4, 6, 2], [2, 6, 2], [0, 0, 7]]"
three_class,8,1,3,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.3793103448275862,0.1833333333333333,0.7421740626074991,"[[11, 1, 0], [10, 0, 0], [7, 0, 0]]"
three_class,9,1,4,none,LR,True,4968,"{""C"": 10}",0.6033234045218061,0.6071428571428571,0.5966666666666667,0.7497780910609858,"[[8, 3, 1], [4, 3, 2], [1, 0, 6]]"
three_class,9,1,4,none,LR,False,4968,"{""C"": 1.0}",,0.5714285714285714,0.5375604787369493,0.7721007628197478,"[[10, 2, 0], [5, 3, 1], [1, 3, 3]]"
three_class,9,1,4,none,LASSO,True,4968,"{""C"": 0.5}",0.6599731559677932,0.4642857142857143,0.4404761904761904,0.6773978597286868,"[[8, 3, 1], [6, 2, 1], [2, 2, 3]]"
three_class,9,1,4,none,LASSO,False,4968,"{""C"": 1.0}",,0.4642857142857143,0.4404761904761904,0.6616615944623464,"[[8, 3, 1], [6, 2, 1], [2, 2, 3]]"
three_class,9,1,4,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.8131667280572467,0.6785714285714286,0.6547008547008547,0.8554185563114135,"[[11, 1, 0], [7, 2, 0], [0, 1, 6]]"
three_class,9,1,4,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7142857142857143,0.6768679349324511,0.8760051169590644,"[[12, 0, 0], [7, 2, 0], [0, 1, 6]]"
three_class,9,1,4,none,SVM,True,4968,"{""C"": 1, ""gamma"": 0.0001}",0.6767725578430143,0.4642857142857143,0.3568627450980392,0.6741376009468114,"[[9, 0, 3], [6, 0, 3], [3, 0, 4]]"
three_class,9,1,4,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4642857142857143,0.3568627450980392,0.6740278896646378,"[[9, 0, 3], [6, 0, 3], [3, 0, 4]]"
three_class,9,1,4,anova,LR,True,200,"{""C"": 0.01}",0.7078529833405788,0.6071428571428571,0.597979797979798,0.8166547320682659,"[[10, 2, 0], [6, 3, 0], [2, 1, 4]]"
three_class,9,1,4,anova,LR,False,50,"{""C"": 1.0}",,0.6428571428571429,0.6389759665621735,0.778671007876835,"[[10, 2, 0], [5, 4, 0], [2, 1, 4]]"
three_class,9,1,4,anova,LASSO,True,10,"{""C"": 5}",0.6966508641668862,0.4642857142857143,0.4112762237762237,0.7488811313999285,"[[9, 1, 2], [7, 2, 0], [4, 1, 2]]"
three_class,9,1,4,anova,LASSO,False,50,"{""C"": 1.0}",,0.5357142857142857,0.5386243386243387,0.7342674642956598,"[[8, 4, 0], [5, 4, 0], [3, 1, 3]]"
three_class,9,1,4,anova,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7965975196137641,0.7142857142857143,0.6888888888888888,0.8813961988304092,"[[11, 1, 0], [7, 2, 0], [0, 0, 7]]"
three_class,9,1,4,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.4642857142857143,0.4649488442591891,0.7194567519990452,"[[7, 4, 1], [8, 1, 0], [2, 0, 5]]"
three_class,9,1,4,anova,SVM,True,200,"{""C"": 1, ""gamma"": 0.001}",0.7172662866185574,0.4642857142857143,0.3722943722943723,0.7740332975295382,"[[10, 1, 1], [9, 0, 0], [4, 0, 3]]"
three_class,9,1,4,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4642857142857143,0.396078431372549,0.7452914279746986,"[[10, 2, 0], [9, 0, 0], [3, 1, 3]]"
three_class,9,1,4,mi,LR,True,10,"{""C"": 10}",0.7446115070641922,0.6785714285714286,0.6323232323232323,0.7644576470939253,"[[11, 0, 1], [6, 2, 1], [1, 0, 6]]"
three_class,9,1,4,mi,LR,False,50,"{""C"": 1.0}",,0.6428571428571429,0.6186274509803922,0.8377031368102797,"[[9, 2, 1], [3, 3, 3], [0, 1, 6]]"
three_class,9,1,4,mi,LASSO,True,10,"{""C"": 5}",0.7529966511029021,0.5,0.3317384370015949,0.7414922474837887,"[[12, 0, 0], [7, 2, 0], [7, 0, 0]]"
three_class,9,1,4,mi,LASSO,False,50,"{""C"": 1.0}",,0.6785714285714286,0.6659611992945327,0.846739865536858,"[[10, 2, 0], [5, 3, 1], [0, 1, 6]]"
three_class,9,1,4,mi,RF,True,500,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.8098828882699799,0.6785714285714286,0.679120879120879,0.8544438974420178,"[[10, 2, 0], [6, 3, 0], [0, 1, 6]]"
three_class,9,1,4,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6785714285714286,0.679120879120879,0.7649474629032899,"[[10, 2, 0], [6, 3, 0], [0, 1, 6]]"
three_class,9,1,4,mi,SVM,True,20,"{""C"": 10, ""gamma"": ""scale""}",0.77233532926641,0.4285714285714285,0.3804441172862225,0.7336592348927876,"[[4, 1, 7], [3, 1, 5], [0, 0, 7]]"
three_class,9,1,4,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4285714285714285,0.3068181818181818,0.6735672887576083,"[[9, 3, 0], [6, 3, 0], [6, 1, 0]]"
three_class,10,2,0,none,LR,True,4968,"{""C"": 10}",0.6592742175741116,0.5172413793103449,0.4998258446534309,0.6145465645465645,"[[9, 3, 1], [6, 3, 0], [1, 3, 3]]"
three_class,10,2,0,none,LR,False,4968,"{""C"": 1.0}",,0.5172413793103449,0.4998258446534309,0.6201654826654827,"[[9, 3, 1], [6, 3, 0], [1, 3, 3]]"
three_class,10,2,0,none,LASSO,True,4968,"{""C"": 0.1}",0.6620168751833124,0.5172413793103449,0.4608058608058608,0.7023101898101899,"[[11, 2, 0], [8, 1, 0], [3, 1, 3]]"
three_class,10,2,0,none,LASSO,False,4968,"{""C"": 1.0}",,0.4137931034482758,0.4333333333333333,0.5960285085285085,"[[7, 6, 0], [7, 2, 0], [1, 3, 3]]"
three_class,10,2,0,none,RF,True,4968,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.8124962577781417,0.7931034482758621,0.7944444444444444,0.8418202168202168,"[[12, 1, 0], [3, 6, 0], [2, 0, 5]]"
three_class,10,2,0,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7586206896551724,0.7580645161290324,0.8294191919191919,"[[12, 1, 0], [4, 5, 0], [2, 0, 5]]"
three_class,10,2,0,none,SVM,True,4968,"{""C"": 10, ""gamma"": ""scale""}",0.6872535351354907,0.4137931034482758,0.3918456271397447,0.6473873348873348,"[[6, 3, 4], [7, 1, 1], [1, 1, 5]]"
three_class,10,2,0,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.4827586206896552,0.4435234305923961,0.6570660820660821,"[[8, 2, 3], [7, 1, 1], [1, 1, 5]]"
three_class,10,2,0,anova,LR,True,200,"{""C"": 0.1}",0.7214155233570018,0.5517241379310345,0.5562610229276896,0.6997053872053872,"[[8, 5, 0], [4, 5, 0], [2, 2, 3]]"
three_class,10,2,0,anova,LR,False,50,"{""C"": 1.0}",,0.5172413793103449,0.555000555000555,0.7483447108447109,"[[5, 8, 0], [3, 6, 0], [0, 3, 4]]"
three_class,10,2,0,anova,LASSO,True,200,"{""C"": 5}",0.6879557484249199,0.5517241379310345,0.5905982905982906,0.6991240241240241,"[[7, 6, 0], [5, 4, 0], [1, 1, 5]]"
three_class,10,2,0,anova,LASSO,False,50,"{""C"": 1.0}",,0.4827586206896552,0.5239057239057239,0.7644545269545269,"[[4, 9, 0], [3, 6, 0], [0, 3, 4]]"
three_class,10,2,0,anova,RF,True,500,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.7901302472744977,0.6896551724137931,0.701058201058201,0.8118030118030117,"[[10, 3, 0], [4, 5, 0], [1, 1, 5]]"
three_class,10,2,0,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5862068965517241,0.586946386946387,0.7580359455359454,"[[8, 5, 0], [3, 6, 0], [2, 2, 3]]"
three_class,10,2,0,anova,SVM,True,200,"{""C"": 10, ""gamma"": 0.0001}",0.7118595672863223,0.5862068965517241,0.5252525252525252,0.7424256299256299,"[[12, 1, 0], [8, 1, 0], [3, 0, 4]]"
three_class,10,2,0,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5517241379310345,0.5600713012477718,0.7279470529470529,"[[3, 10, 0], [0, 9, 0], [1, 2, 4]]"
three_class,10,2,0,mi,LR,True,200,"{""C"": 0.1}",0.7784250636290114,0.5517241379310345,0.5342077277561149,0.750980500980501,"[[9, 2, 2], [7, 2, 0], [2, 0, 5]]"
three_class,10,2,0,mi,LR,False,50,"{""C"": 1.0}",,0.5862068965517241,0.5695006747638327,0.8572802197802197,"[[8, 1, 4], [4, 3, 2], [1, 0, 6]]"
three_class,10,2,0,mi,LASSO,True,200,"{""C"": 5}",0.7929402117036242,0.5517241379310345,0.5657305657305657,0.7636109261109262,"[[7, 4, 2], [5, 4, 0], [1, 1, 5]]"
three_class,10,2,0,mi,LASSO,False,50,"{""C"": 1.0}",,0.5862068965517241,0.5856950067476383,0.8693685943685944,"[[8, 0, 5], [3, 4, 2], [2, 0, 5]]"
three_class,10,2,0,mi,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.817837491674018,0.6206896551724138,0.6507472384665367,0.7912111037111037,"[[8, 5, 0], [4, 5, 0], [2, 0, 5]]"
three_class,10,2,0,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6551724137931034,0.6563958916900093,0.8080868205868206,"[[9, 3, 1], [3, 5, 1], [2, 0, 5]]"
three_class,10,2,0,mi,SVM,True,200,"{""C"": 100, ""gamma"": 0.001}",0.7679003491861768,0.5517241379310345,0.5365622032288699,0.6916014541014541,"[[8, 1, 4], [4, 3, 2], [2, 0, 5]]"
three_class,10,2,0,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5517241379310345,0.5451967387451259,0.7562039812039812,"[[9, 3, 1], [7, 2, 0], [2, 0, 5]]"
three_class,11,2,1,none,LR,True,4968,"{""C"": 10}",0.6889633415653494,0.3448275862068966,0.35906432748538,0.6026889776889776,"[[4, 6, 3], [6, 2, 1], [1, 2, 4]]"
three_class,11,2,1,none,LR,False,4968,"{""C"": 1.0}",,0.4137931034482758,0.4293650793650793,0.5651445776445777,"[[5, 6, 2], [5, 3, 1], [1, 2, 4]]"
three_class,11,2,1,none,LASSO,True,4968,"{""C"": 0.5}",0.6785252593198168,0.6206896551724138,0.6311111111111111,0.7532874532874533,"[[7, 5, 1], [2, 7, 0], [3, 0, 4]]"
three_class,11,2,1,none,LASSO,False,4968,"{""C"": 1.0}",,0.5517241379310345,0.5539393939393938,0.7480010730010731,"[[6, 6, 1], [2, 7, 0], [4, 0, 3]]"
three_class,11,2,1,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7681901627069032,0.6896551724137931,0.6706349206349206,0.8638412513412512,"[[12, 1, 0], [6, 3, 0], [1, 1, 5]]"
